TIME,PowerConsumption(inkW),Power(inKwh),Power_final
00:12:00,35,0.583333333,2.916666665
00:12:00,33,0.55,2.75
00:12:00,37,0.616666667,3.083333335
00:12:00,45,0.75,3.75
00:12:00,52,0.866666667,4.333333335
00:12:00,60,1,5
00:12:00,44,0.733333333,3.666666665
00:12:00,50,0.833333333,4.166666665
00:12:00,60,1,5
00:12:00,52,0.866666667,4.333333335
00:12:00,59,0.983333333,4.916666665
00:12:00,45,0.75,3.75
00:12:00,59,0.983333333,4.916666665
00:12:00,32,0.533333333,2.666666665
00:12:00,54,0.9,4.5
00:12:00,42,0.7,3.5
00:12:00,50,0.833333333,4.166666665
00:12:00,49,0.816666667,4.083333335
00:12:00,59,0.983333333,4.916666665
00:12:00,52,0.866666667,4.333333335
00:12:00,36,0.6,3
00:12:00,32,0.533333333,2.666666665
00:12:00,43,0.716666667,3.583333335
00:12:00,42,0.7,3.5
00:12:00,42,0.7,3.5
00:13:00,46,0.766666667,3.833333335
00:13:00,45,0.75,3.75
00:13:00,45,0.75,3.75
00:13:00,33,0.55,2.75
00:13:00,55,0.916666667,4.583333335
00:13:00,44,0.733333333,3.666666665
00:13:00,54,0.9,4.5
00:13:00,32,0.533333333,2.666666665
00:13:00,36,0.6,3
00:13:00,34,0.566666667,2.833333335
00:13:00,44,0.733333333,3.666666665
00:13:00,54,0.9,4.5
00:13:00,41,0.683333333,3.416666665
00:13:00,51,0.85,4.25
00:13:00,60,1,5
00:13:00,38,0.633333333,3.166666665
00:13:00,34,0.566666667,2.833333335
00:13:00,45,0.75,3.75
00:13:00,59,0.983333333,4.916666665
00:13:00,32,0.533333333,2.666666665
00:13:00,59,0.983333333,4.916666665
00:13:00,47,0.783333333,3.916666665
00:13:00,59,0.983333333,4.916666665
00:13:00,35,0.583333333,2.916666665
00:13:00,39,0.65,3.25
00:13:00,47,0.783333333,3.916666665
00:13:00,58,0.966666667,4.833333335
00:13:00,53,0.883333333,4.416666665
00:13:00,56,0.933333333,4.666666665
00:13:00,39,0.65,3.25
00:13:00,39,0.65,3.25
00:13:00,42,0.7,3.5
00:13:00,44,0.733333333,3.666666665
00:13:00,42,0.7,3.5
00:13:00,60,1,5
00:13:00,41,0.683333333,3.416666665
00:13:00,42,0.7,3.5
00:13:00,46,0.766666667,3.833333335
00:13:00,53,0.883333333,4.416666665
00:13:00,57,0.95,4.75
00:13:00,37,0.616666667,3.083333335
00:13:00,34,0.566666667,2.833333335
00:13:00,58,0.966666667,4.833333335
00:13:00,51,0.85,4.25
00:13:00,40,0.666666667,3.333333335
00:13:00,52,0.866666667,4.333333335
00:13:00,43,0.716666667,3.583333335
00:13:00,43,0.716666667,3.583333335
00:13:00,56,0.933333333,4.666666665
00:13:00,56,0.933333333,4.666666665
00:13:00,32,0.533333333,2.666666665
00:13:00,52,0.866666667,4.333333335
00:13:00,53,0.883333333,4.416666665
00:13:00,33,0.55,2.75
00:13:00,32,0.533333333,2.666666665
00:13:00,54,0.9,4.5
00:13:00,53,0.883333333,4.416666665
00:13:00,32,0.533333333,2.666666665
00:13:00,35,0.583333333,2.916666665
00:13:00,55,0.916666667,4.583333335
00:14:00,54,0.9,4.5
00:14:00,52,0.866666667,4.333333335
00:14:00,54,0.9,4.5
00:14:00,49,0.816666667,4.083333335
00:14:00,54,0.9,4.5
00:14:00,34,0.566666667,2.833333335
00:14:00,47,0.783333333,3.916666665
00:14:00,55,0.916666667,4.583333335
00:14:00,43,0.716666667,3.583333335
00:14:00,47,0.783333333,3.916666665
00:14:00,47,0.783333333,3.916666665
00:14:00,51,0.85,4.25
00:14:00,37,0.616666667,3.083333335
00:14:00,44,0.733333333,3.666666665
00:14:00,38,0.633333333,3.166666665
00:14:00,56,0.933333333,4.666666665
00:14:00,46,0.766666667,3.833333335
00:14:00,31,0.516666667,2.583333335
00:14:00,60,1,5
00:14:00,39,0.65,3.25
00:14:00,53,0.883333333,4.416666665
00:14:00,40,0.666666667,3.333333335
00:14:00,45,0.75,3.75
00:14:00,57,0.95,4.75
00:14:00,58,0.966666667,4.833333335
00:14:00,43,0.716666667,3.583333335
00:14:00,42,0.7,3.5
00:14:00,41,0.683333333,3.416666665
00:14:00,52,0.866666667,4.333333335
00:14:00,42,0.7,3.5
00:14:00,35,0.583333333,2.916666665
00:14:00,37,0.616666667,3.083333335
00:14:00,32,0.533333333,2.666666665
00:14:00,35,0.583333333,2.916666665
00:14:00,37,0.616666667,3.083333335
00:14:00,60,1,5
00:14:00,55,0.916666667,4.583333335
00:14:00,56,0.933333333,4.666666665
00:14:00,56,0.933333333,4.666666665
00:14:00,41,0.683333333,3.416666665
00:14:00,44,0.733333333,3.666666665
00:14:00,60,1,5
00:14:00,59,0.983333333,4.916666665
00:14:00,60,1,5
00:14:00,31,0.516666667,2.583333335
00:14:00,32,0.533333333,2.666666665
00:14:00,46,0.766666667,3.833333335
00:14:00,43,0.716666667,3.583333335
00:14:00,32,0.533333333,2.666666665
00:14:00,32,0.533333333,2.666666665
00:14:00,51,0.85,4.25
00:14:00,37,0.616666667,3.083333335
00:14:00,52,0.866666667,4.333333335
00:14:00,58,0.966666667,4.833333335
00:14:00,56,0.933333333,4.666666665
00:14:00,41,0.683333333,3.416666665
00:14:00,43,0.716666667,3.583333335
00:14:00,47,0.783333333,3.916666665
00:14:00,45,0.75,3.75
00:14:00,57,0.95,4.75
00:15:00,34,0.566666667,2.833333335
00:15:00,41,0.683333333,3.416666665
00:15:00,33,0.55,2.75
00:15:00,42,0.7,3.5
00:15:00,33,0.55,2.75
00:15:00,52,0.866666667,4.333333335
00:15:00,41,0.683333333,3.416666665
00:15:00,42,0.7,3.5
00:15:00,44,0.733333333,3.666666665
00:15:00,57,0.95,4.75
00:15:00,60,1,5
00:15:00,53,0.883333333,4.416666665
00:15:00,42,0.7,3.5
00:15:00,35,0.583333333,2.916666665
00:15:00,49,0.816666667,4.083333335
00:15:00,31,0.516666667,2.583333335
00:15:00,49,0.816666667,4.083333335
00:15:00,50,0.833333333,4.166666665
00:15:00,43,0.716666667,3.583333335
00:15:00,60,1,5
00:15:00,38,0.633333333,3.166666665
00:15:00,44,0.733333333,3.666666665
00:15:00,53,0.883333333,4.416666665
00:15:00,58,0.966666667,4.833333335
00:15:00,38,0.633333333,3.166666665
00:15:00,32,0.533333333,2.666666665
00:15:00,57,0.95,4.75
00:15:00,47,0.783333333,3.916666665
00:15:00,56,0.933333333,4.666666665
00:15:00,38,0.633333333,3.166666665
00:15:00,33,0.55,2.75
00:15:00,48,0.8,4
00:15:00,31,0.516666667,2.583333335
00:15:00,34,0.566666667,2.833333335
00:15:00,36,0.6,3
00:15:00,55,0.916666667,4.583333335
00:15:00,56,0.933333333,4.666666665
00:15:00,50,0.833333333,4.166666665
00:15:00,34,0.566666667,2.833333335
00:15:00,46,0.766666667,3.833333335
00:15:00,42,0.7,3.5
00:15:00,31,0.516666667,2.583333335
00:15:00,35,0.583333333,2.916666665
00:15:00,51,0.85,4.25
00:15:00,42,0.7,3.5
00:15:00,51,0.85,4.25
00:15:00,32,0.533333333,2.666666665
00:15:00,46,0.766666667,3.833333335
00:15:00,46,0.766666667,3.833333335
00:15:00,57,0.95,4.75
00:15:00,40,0.666666667,3.333333335
00:15:00,51,0.85,4.25
00:15:00,53,0.883333333,4.416666665
00:15:00,55,0.916666667,4.583333335
00:15:00,54,0.9,4.5
00:15:00,31,0.516666667,2.583333335
00:15:00,34,0.566666667,2.833333335
00:15:00,48,0.8,4
00:15:00,56,0.933333333,4.666666665
00:15:00,35,0.583333333,2.916666665
00:16:00,56,0.933333333,4.666666665
00:16:00,55,0.916666667,4.583333335
00:16:00,54,0.9,4.5
00:16:00,31,0.516666667,2.583333335
00:16:00,52,0.866666667,4.333333335
00:16:00,31,0.516666667,2.583333335
00:16:00,42,0.7,3.5
00:16:00,51,0.85,4.25
00:16:00,53,0.883333333,4.416666665
00:16:00,31,0.516666667,2.583333335
00:16:00,45,0.75,3.75
00:16:00,58,0.966666667,4.833333335
00:16:00,45,0.75,3.75
00:16:00,37,0.616666667,3.083333335
00:16:00,58,0.966666667,4.833333335
00:16:00,41,0.683333333,3.416666665
00:16:00,53,0.883333333,4.416666665
00:16:00,57,0.95,4.75
00:16:00,56,0.933333333,4.666666665
00:16:00,36,0.6,3
00:16:00,40,0.666666667,3.333333335
00:16:00,45,0.75,3.75
00:16:00,53,0.883333333,4.416666665
00:16:00,34,0.566666667,2.833333335
00:16:00,56,0.933333333,4.666666665
00:16:00,31,0.516666667,2.583333335
00:16:00,41,0.683333333,3.416666665
00:16:00,52,0.866666667,4.333333335
00:16:00,42,0.7,3.5
00:16:00,59,0.983333333,4.916666665
00:16:00,42,0.7,3.5
00:16:00,34,0.566666667,2.833333335
00:16:00,53,0.883333333,4.416666665
00:16:00,38,0.633333333,3.166666665
00:16:00,54,0.9,4.5
00:16:00,44,0.733333333,3.666666665
00:16:00,31,0.516666667,2.583333335
00:16:00,46,0.766666667,3.833333335
00:16:00,41,0.683333333,3.416666665
00:16:00,47,0.783333333,3.916666665
00:16:00,44,0.733333333,3.666666665
00:16:00,45,0.75,3.75
00:16:00,48,0.8,4
00:16:00,31,0.516666667,2.583333335
00:16:00,41,0.683333333,3.416666665
00:16:00,37,0.616666667,3.083333335
00:16:00,43,0.716666667,3.583333335
00:16:00,57,0.95,4.75
00:16:00,41,0.683333333,3.416666665
00:16:00,42,0.7,3.5
00:16:00,35,0.583333333,2.916666665
00:16:00,34,0.566666667,2.833333335
00:16:00,55,0.916666667,4.583333335
00:16:00,35,0.583333333,2.916666665
00:16:00,58,0.966666667,4.833333335
00:16:00,33,0.55,2.75
00:16:00,37,0.616666667,3.083333335
00:16:00,56,0.933333333,4.666666665
00:16:00,54,0.9,4.5
00:16:00,42,0.7,3.5
00:17:00,51,0.85,4.25
00:17:00,48,0.8,4
00:17:00,37,0.616666667,3.083333335
00:17:00,34,0.566666667,2.833333335
00:17:00,48,0.8,4
00:17:00,43,0.716666667,3.583333335
00:17:00,34,0.566666667,2.833333335
00:17:00,51,0.85,4.25
00:17:00,51,0.85,4.25
00:17:00,42,0.7,3.5
00:17:00,57,0.95,4.75
00:17:00,48,0.8,4
00:17:00,36,0.6,3
00:17:00,47,0.783333333,3.916666665
00:17:00,36,0.6,3
00:17:00,55,0.916666667,4.583333335
00:17:00,39,0.65,3.25
00:17:00,54,0.9,4.5
00:17:00,57,0.95,4.75
00:17:00,44,0.733333333,3.666666665
00:17:00,32,0.533333333,2.666666665
00:17:00,40,0.666666667,3.333333335
00:17:00,43,0.716666667,3.583333335
00:17:00,52,0.866666667,4.333333335
00:17:00,35,0.583333333,2.916666665
00:17:00,37,0.616666667,3.083333335
00:17:00,52,0.866666667,4.333333335
00:17:00,35,0.583333333,2.916666665
00:17:00,46,0.766666667,3.833333335
00:17:00,52,0.866666667,4.333333335
00:17:00,37,0.616666667,3.083333335
00:17:00,31,0.516666667,2.583333335
00:17:00,53,0.883333333,4.416666665
00:17:00,50,0.833333333,4.166666665
00:17:00,50,0.833333333,4.166666665
00:17:00,54,0.9,4.5
00:17:00,60,1,5
00:17:00,58,0.966666667,4.833333335
00:17:00,58,0.966666667,4.833333335
00:17:00,55,0.916666667,4.583333335
00:17:00,45,0.75,3.75
00:17:00,42,0.7,3.5
00:17:00,37,0.616666667,3.083333335
00:17:00,53,0.883333333,4.416666665
00:17:00,36,0.6,3
00:17:00,32,0.533333333,2.666666665
00:17:00,41,0.683333333,3.416666665
00:17:00,45,0.75,3.75
00:17:00,40,0.666666667,3.333333335
00:17:00,31,0.516666667,2.583333335
00:17:00,49,0.816666667,4.083333335
00:17:00,37,0.616666667,3.083333335
00:17:00,45,0.75,3.75
00:17:00,41,0.683333333,3.416666665
00:17:00,42,0.7,3.5
00:17:00,47,0.783333333,3.916666665
00:17:00,33,0.55,2.75
00:17:00,31,0.516666667,2.583333335
00:17:00,55,0.916666667,4.583333335
00:17:00,50,0.833333333,4.166666665
00:18:00,49,0.816666667,4.083333335
00:18:00,50,0.833333333,4.166666665
00:18:00,57,0.95,4.75
00:18:00,39,0.65,3.25
00:18:00,31,0.516666667,2.583333335
00:18:00,59,0.983333333,4.916666665
00:18:00,53,0.883333333,4.416666665
00:18:00,53,0.883333333,4.416666665
00:18:00,57,0.95,4.75
00:18:00,50,0.833333333,4.166666665
00:18:00,32,0.533333333,2.666666665
00:18:00,46,0.766666667,3.833333335
00:18:00,60,1,5
00:18:00,58,0.966666667,4.833333335
00:18:00,31,0.516666667,2.583333335
00:18:00,45,0.75,3.75
00:18:00,39,0.65,3.25
00:18:00,50,0.833333333,4.166666665
00:18:00,41,0.683333333,3.416666665
00:18:00,45,0.75,3.75
00:18:00,48,0.8,4
00:18:00,52,0.866666667,4.333333335
00:18:00,31,0.516666667,2.583333335
00:18:00,58,0.966666667,4.833333335
00:18:00,37,0.616666667,3.083333335
00:18:00,39,0.65,3.25
00:18:00,39,0.65,3.25
00:18:00,32,0.533333333,2.666666665
00:18:00,57,0.95,4.75
00:18:00,60,1,5
00:18:00,31,0.516666667,2.583333335
00:18:00,57,0.95,4.75
00:18:00,60,1,5
00:18:00,53,0.883333333,4.416666665
00:18:00,50,0.833333333,4.166666665
00:18:00,43,0.716666667,3.583333335
00:18:00,53,0.883333333,4.416666665
00:18:00,34,0.566666667,2.833333335
00:18:00,36,0.6,3
00:18:00,43,0.716666667,3.583333335
00:18:00,59,0.983333333,4.916666665
00:18:00,36,0.6,3
00:18:00,31,0.516666667,2.583333335
00:18:00,44,0.733333333,3.666666665
00:18:00,33,0.55,2.75
00:18:00,60,1,5
00:18:00,36,0.6,3
00:18:00,48,0.8,4
00:18:00,35,0.583333333,2.916666665
00:18:00,56,0.933333333,4.666666665
00:18:00,55,0.916666667,4.583333335
00:18:00,52,0.866666667,4.333333335
00:18:00,32,0.533333333,2.666666665
00:18:00,45,0.75,3.75
00:18:00,53,0.883333333,4.416666665
00:18:00,40,0.666666667,3.333333335
00:18:00,55,0.916666667,4.583333335
00:18:00,51,0.85,4.25
00:18:00,41,0.683333333,3.416666665
00:18:00,45,0.75,3.75
00:19:00,35,0.583333333,2.916666665
00:19:00,46,0.766666667,3.833333335
00:19:00,58,0.966666667,4.833333335
00:19:00,46,0.766666667,3.833333335
00:19:00,34,0.566666667,2.833333335
00:19:00,44,0.733333333,3.666666665
00:19:00,54,0.9,4.5
00:19:00,57,0.95,4.75
00:19:00,39,0.65,3.25
00:19:00,34,0.566666667,2.833333335
00:19:00,36,0.6,3
00:19:00,44,0.733333333,3.666666665
00:19:00,50,0.833333333,4.166666665
00:19:00,57,0.95,4.75
00:19:00,59,0.983333333,4.916666665
00:19:00,56,0.933333333,4.666666665
00:19:00,44,0.733333333,3.666666665
00:19:00,47,0.783333333,3.916666665
00:19:00,37,0.616666667,3.083333335
00:19:00,33,0.55,2.75
00:19:00,38,0.633333333,3.166666665
00:19:00,35,0.583333333,2.916666665
00:19:00,39,0.65,3.25
00:19:00,60,1,5
00:19:00,39,0.65,3.25
00:19:00,47,0.783333333,3.916666665
00:19:00,48,0.8,4
00:19:00,40,0.666666667,3.333333335
00:19:00,49,0.816666667,4.083333335
00:19:00,58,0.966666667,4.833333335
00:19:00,47,0.783333333,3.916666665
00:19:00,42,0.7,3.5
00:19:00,34,0.566666667,2.833333335
00:19:00,54,0.9,4.5
00:19:00,55,0.916666667,4.583333335
00:19:00,42,0.7,3.5
00:19:00,50,0.833333333,4.166666665
00:19:00,50,0.833333333,4.166666665
00:19:00,33,0.55,2.75
00:19:00,48,0.8,4
00:19:00,43,0.716666667,3.583333335
00:19:00,58,0.966666667,4.833333335
00:19:00,51,0.85,4.25
00:19:00,37,0.616666667,3.083333335
00:19:00,39,0.65,3.25
00:19:00,50,0.833333333,4.166666665
00:19:00,35,0.583333333,2.916666665
00:19:00,49,0.816666667,4.083333335
00:19:00,41,0.683333333,3.416666665
00:19:00,59,0.983333333,4.916666665
00:19:00,53,0.883333333,4.416666665
00:19:00,55,0.916666667,4.583333335
00:19:00,42,0.7,3.5
00:19:00,43,0.716666667,3.583333335
00:19:00,48,0.8,4
00:19:00,57,0.95,4.75
00:19:00,47,0.783333333,3.916666665
00:19:00,40,0.666666667,3.333333335
00:19:00,31,0.516666667,2.583333335
00:19:00,58,0.966666667,4.833333335
00:20:00,37,0.616666667,3.083333335
00:20:00,41,0.683333333,3.416666665
00:20:00,47,0.783333333,3.916666665
00:20:00,31,0.516666667,2.583333335
00:20:00,56,0.933333333,4.666666665
00:20:00,53,0.883333333,4.416666665
00:20:00,54,0.9,4.5
00:20:00,45,0.75,3.75
00:20:00,32,0.533333333,2.666666665
00:20:00,43,0.716666667,3.583333335
00:20:00,34,0.566666667,2.833333335
00:20:00,36,0.6,3
00:20:00,41,0.683333333,3.416666665
00:20:00,41,0.683333333,3.416666665
00:20:00,54,0.9,4.5
00:20:00,44,0.733333333,3.666666665
00:20:00,42,0.7,3.5
00:20:00,51,0.85,4.25
00:20:00,44,0.733333333,3.666666665
00:20:00,41,0.683333333,3.416666665
00:20:00,50,0.833333333,4.166666665
00:20:00,52,0.866666667,4.333333335
00:20:00,36,0.6,3
00:20:00,58,0.966666667,4.833333335
00:20:00,46,0.766666667,3.833333335
00:20:00,49,0.816666667,4.083333335
00:20:00,32,0.533333333,2.666666665
00:20:00,48,0.8,4
00:20:00,41,0.683333333,3.416666665
00:20:00,50,0.833333333,4.166666665
00:20:00,44,0.733333333,3.666666665
00:20:00,50,0.833333333,4.166666665
00:20:00,55,0.916666667,4.583333335
00:20:00,55,0.916666667,4.583333335
00:20:00,58,0.966666667,4.833333335
00:20:00,36,0.6,3
00:20:00,35,0.583333333,2.916666665
00:20:00,52,0.866666667,4.333333335
00:20:00,36,0.6,3
00:20:00,59,0.983333333,4.916666665
00:20:00,43,0.716666667,3.583333335
00:20:00,46,0.766666667,3.833333335
00:20:00,51,0.85,4.25
00:20:00,53,0.883333333,4.416666665
00:20:00,44,0.733333333,3.666666665
00:20:00,43,0.716666667,3.583333335
00:20:00,44,0.733333333,3.666666665
00:20:00,45,0.75,3.75
00:20:00,45,0.75,3.75
00:20:00,50,0.833333333,4.166666665
00:20:00,39,0.65,3.25
00:20:00,57,0.95,4.75
00:20:00,41,0.683333333,3.416666665
00:20:00,47,0.783333333,3.916666665
00:20:00,58,0.966666667,4.833333335
00:20:00,47,0.783333333,3.916666665
00:20:00,49,0.816666667,4.083333335
00:20:00,49,0.816666667,4.083333335
00:20:00,47,0.783333333,3.916666665
00:20:00,37,0.616666667,3.083333335
00:21:00,56,0.933333333,4.666666665
00:21:00,59,0.983333333,4.916666665
00:21:00,43,0.716666667,3.583333335
00:21:00,41,0.683333333,3.416666665
00:21:00,38,0.633333333,3.166666665
00:21:00,41,0.683333333,3.416666665
00:21:00,51,0.85,4.25
00:21:00,41,0.683333333,3.416666665
00:21:00,45,0.75,3.75
00:21:00,57,0.95,4.75
00:21:00,35,0.583333333,2.916666665
00:21:00,54,0.9,4.5
00:21:00,49,0.816666667,4.083333335
00:21:00,55,0.916666667,4.583333335
00:21:00,55,0.916666667,4.583333335
00:21:00,49,0.816666667,4.083333335
00:21:00,50,0.833333333,4.166666665
00:21:00,49,0.816666667,4.083333335
00:21:00,46,0.766666667,3.833333335
00:21:00,39,0.65,3.25
00:21:00,58,0.966666667,4.833333335
00:21:00,60,1,5
00:21:00,53,0.883333333,4.416666665
00:21:00,57,0.95,4.75
00:21:00,56,0.933333333,4.666666665
00:21:00,48,0.8,4
00:21:00,42,0.7,3.5
00:21:00,35,0.583333333,2.916666665
00:21:00,56,0.933333333,4.666666665
00:21:00,45,0.75,3.75
00:21:00,59,0.983333333,4.916666665
00:21:00,41,0.683333333,3.416666665
00:21:00,56,0.933333333,4.666666665
00:21:00,34,0.566666667,2.833333335
00:21:00,40,0.666666667,3.333333335
00:21:00,57,0.95,4.75
00:21:00,48,0.8,4
00:21:00,37,0.616666667,3.083333335
00:21:00,32,0.533333333,2.666666665
00:21:00,56,0.933333333,4.666666665
00:21:00,59,0.983333333,4.916666665
00:21:00,37,0.616666667,3.083333335
00:21:00,49,0.816666667,4.083333335
00:21:00,44,0.733333333,3.666666665
00:21:00,47,0.783333333,3.916666665
00:21:00,33,0.55,2.75
00:21:00,48,0.8,4
00:21:00,45,0.75,3.75
00:21:00,58,0.966666667,4.833333335
00:21:00,53,0.883333333,4.416666665
00:21:00,55,0.916666667,4.583333335
00:21:00,36,0.6,3
00:21:00,60,1,5
00:21:00,45,0.75,3.75
00:21:00,55,0.916666667,4.583333335
00:21:00,52,0.866666667,4.333333335
00:21:00,58,0.966666667,4.833333335
00:21:00,56,0.933333333,4.666666665
00:21:00,53,0.883333333,4.416666665
00:21:00,50,0.833333333,4.166666665
00:22:00,35,0.583333333,2.916666665
00:22:00,55,0.916666667,4.583333335
00:22:00,51,0.85,4.25
00:22:00,51,0.85,4.25
00:22:00,58,0.966666667,4.833333335
00:22:00,55,0.916666667,4.583333335
00:22:00,32,0.533333333,2.666666665
00:22:00,42,0.7,3.5
00:22:00,32,0.533333333,2.666666665
00:22:00,60,1,5
00:22:00,39,0.65,3.25
00:22:00,46,0.766666667,3.833333335
00:22:00,32,0.533333333,2.666666665
00:22:00,46,0.766666667,3.833333335
00:22:00,41,0.683333333,3.416666665
00:22:00,54,0.9,4.5
00:22:00,58,0.966666667,4.833333335
00:22:00,34,0.566666667,2.833333335
00:22:00,48,0.8,4
00:22:00,54,0.9,4.5
00:22:00,31,0.516666667,2.583333335
00:22:00,55,0.916666667,4.583333335
00:22:00,51,0.85,4.25
00:22:00,44,0.733333333,3.666666665
00:22:00,44,0.733333333,3.666666665
00:22:00,36,0.6,3
00:22:00,35,0.583333333,2.916666665
00:22:00,57,0.95,4.75
00:22:00,54,0.9,4.5
00:22:00,36,0.6,3
00:22:00,44,0.733333333,3.666666665
00:22:00,34,0.566666667,2.833333335
00:22:00,58,0.966666667,4.833333335
00:22:00,40,0.666666667,3.333333335
00:22:00,54,0.9,4.5
00:22:00,32,0.533333333,2.666666665
00:22:00,52,0.866666667,4.333333335
00:22:00,35,0.583333333,2.916666665
00:22:00,38,0.633333333,3.166666665
00:22:00,49,0.816666667,4.083333335
00:22:00,54,0.9,4.5
00:22:00,36,0.6,3
00:22:00,31,0.516666667,2.583333335
00:22:00,44,0.733333333,3.666666665
00:22:00,60,1,5
00:22:00,60,1,5
00:22:00,42,0.7,3.5
00:22:00,39,0.65,3.25
00:22:00,52,0.866666667,4.333333335
00:22:00,57,0.95,4.75
00:22:00,41,0.683333333,3.416666665
00:22:00,39,0.65,3.25
00:22:00,43,0.716666667,3.583333335
00:22:00,37,0.616666667,3.083333335
00:22:00,48,0.8,4
00:22:00,48,0.8,4
00:22:00,33,0.55,2.75
00:22:00,45,0.75,3.75
00:22:00,54,0.9,4.5
00:22:00,33,0.55,2.75
00:23:00,41,0.683333333,3.416666665
00:23:00,58,0.966666667,4.833333335
00:23:00,47,0.783333333,3.916666665
00:23:00,47,0.783333333,3.916666665
00:23:00,58,0.966666667,4.833333335
00:23:00,57,0.95,4.75
00:23:00,32,0.533333333,2.666666665
00:23:00,50,0.833333333,4.166666665
00:23:00,50,0.833333333,4.166666665
00:23:00,41,0.683333333,3.416666665
00:23:00,47,0.783333333,3.916666665
00:23:00,52,0.866666667,4.333333335
00:23:00,40,0.666666667,3.333333335
00:23:00,57,0.95,4.75
00:23:00,54,0.9,4.5
00:23:00,32,0.533333333,2.666666665
00:23:00,60,1,5
00:23:00,49,0.816666667,4.083333335
00:23:00,49,0.816666667,4.083333335
00:23:00,45,0.75,3.75
00:23:00,54,0.9,4.5
00:23:00,165,2.75,13.75
00:23:00,167,2.783333333,13.91666667
00:23:00,160,2.666666667,13.33333334
00:23:00,180,3,15
00:23:00,162,2.7,13.5
00:23:00,164,2.733333333,13.66666667
00:23:00,166,2.766666667,13.83333334
00:23:00,46,0.766666667,3.833333335
00:23:00,43,0.716666667,3.583333335
00:23:00,41,0.683333333,3.416666665
